timestamp,aqi,pm25,temperature,humidity,pressure,wind
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-02-16 17:00:00,154,154.0,12.0,48.6,797.2,2.0
2026-08-16T08:00,128,36.1,31.5,65.0,939.9,4.7
2026-08-16T08:00,128,36.1,31.6,65.0,939.7,4.6
2026-08-16T09:00,128,36.8,31.8,65.0,939.3,4.5
2026-08-16T10:00,129,37.0,31.4,67.0,938.9,5.2
2026-08-16T11:00,164,37.1,30.4,71.0,938.9,3.0
2026-08-16T12:00,169,33.9,30.4,73.0,938.7,2.5
2026-08-16T13:00,167,32.9,27.2,86.0,939.2,4.2
2026-08-16T14:00,157,37.8,,,,
2026-08-16T15:00,142,39.7,26.6,90.0,939.9,1.6
2026-08-16T16:00,140,40.0,26.8,88.0,940.7,0.4
2026-08-16T17:00,137,40.9,26.8,86.0,941.0,1.3
2026-08-16T18:00,133,43.0,26.4,87.0,941.1,4.1
2026-08-16T19:00,129,41.3,26.3,86.0,940.9,4.1
2026-08-16T20:00,125,34.5,25.6,90.0,940.5,3.0
2026-08-16T21:00,120,30.2,25.8,89.0,940.2,2.8
2026-08-16T22:00,117,26.6,24.8,91.0,940.1,2.7
2026-08-16T23:00,123,30.6,22.8,96.0,940.9,7.3
2026-08-17T01:00,120,27.8,23.8,94.0,940.3,4.7
2026-08-17T02:00,115,27.8,25.9,90.0,940.8,0.8
2026-08-17T03:00,112,29.6,27.4,82.0,941.3,2.7
2026-08-17T04:00,110,31.0,28.3,78.0,941.6,4.3
2026-08-17T05:00,109,32.4,29.3,75.0,941.8,6.5
2026-08-17T06:00,108,34.3,29.7,76.0,941.8,5.3
2026-08-17T07:00,107,36.1,30.0,72.0,941.1,4.2
2026-08-17T08:00,107,37.4,30.6,70.0,940.8,5.6
2026-08-17T09:00,117,35.0,29.5,76.0,940.4,6.9
2026-08-17T10:00,138,32.2,28.4,82.0,940.2,6.1
2026-08-17T11:00,140,29.4,29.1,78.0,939.8,6.1
2026-08-17T12:00,152,30.7,28.4,78.0,939.5,5.7
2026-08-17T13:00,153,32.7,27.7,82.0,939.4,3.0
2026-08-17T14:00,144,35.5,27.2,86.0,939.9,1.8
2026-08-17T15:00,124,35.3,27.1,86.0,940.6,2.0
2026-08-17T16:00,98,36.2,27.0,87.0,941.4,1.2
2026-08-17T17:00,96,36.4,26.8,86.0,941.9,2.1
2026-08-17T18:00,95,36.4,26.4,88.0,942.2,2.4
2026-08-17T19:00,94,29.5,26.0,90.0,942.2,2.2
2026-08-17T20:00,92,26.0,24.9,93.0,942.1,1.0
2026-08-17T21:00,91,20.7,23.9,95.0,941.5,8.1
2026-08-17T22:00,102,29.7,23.9,93.0,941.4,2.0
2026-08-17T23:00,102,30.5,23.8,94.0,941.6,2.3
2026-08-18T01:00,102,24.9,23.6,95.0,942.4,1.5
2026-08-18T02:00,103,27.5,25.0,91.0,943.3,3.2
2026-08-18T03:00,104,24.8,26.1,85.0,943.5,1.8
2026-08-18T04:00,104,24.6,27.5,78.0,943.8,2.8
2026-08-18T05:00,103,23.9,28.1,76.0,943.9,4.4
2026-08-18T06:00,103,27.3,28.5,78.0,943.5,3.9
2026-08-18T07:00,102,26.4,29.0,77.0,943.0,2.6
2026-08-18T08:00,101,27.9,29.6,74.0,942.3,2.6
2026-08-18T09:00,101,29.7,29.7,74.0,941.6,3.1
2026-08-18T10:00,114,30.6,29.0,76.0,940.9,3.2
2026-08-18T11:00,135,31.2,28.9,78.0,940.6,2.7
2026-08-18T12:00,155,32.0,28.4,81.0,940.2,4.9
2026-08-18T13:00,166,38.4,26.3,95.0,941.2,3.6
2026-08-18T14:00,165,46.2,26.1,95.0,941.5,3.3
2026-08-18T15:00,150,52.5,26.1,94.0,941.9,4.0
2026-08-18T16:00,118,49.0,26.1,93.0,942.5,3.1
2026-08-18T17:00,101,51.6,26.0,92.0,942.8,2.1
2026-08-18T18:00,100,52.9,25.3,92.0,942.8,0.7
2026-08-18T19:00,100,50.9,24.3,94.0,943.1,4.9
2026-08-18T20:00,100,48.4,24.0,94.0,943.0,3.6
2026-08-18T21:00,99,46.7,23.7,94.0,942.9,5.2
2026-08-18T22:00,114,58.9,23.6,93.0,942.7,5.4
2026-08-18T23:00,117,58.9,24.0,93.0,942.9,0.9
2026-08-19T01:00,124,57.2,22.9,96.0,942.7,6.4
2026-08-19T02:00,127,49.4,24.2,92.0,944.0,1.7
2026-08-19T03:00,129,45.5,25.1,88.0,944.4,3.6
2026-08-19T04:00,131,43.3,26.3,83.0,944.7,4.4
2026-08-19T05:00,132,42.8,27.0,79.0,944.8,4.2
2026-08-19T06:00,134,44.1,28.2,74.0,944.6,5.0
2026-08-19T07:00,136,42.8,29.2,76.0,943.7,5.7
2026-08-19T08:00,137,52.9,28.1,83.0,943.0,6.2
2026-08-19T09:00,140,44.1,28.2,84.0,942.3,4.6
2026-08-19T10:00,141,42.6,28.8,81.0,941.9,4.7
2026-08-19T11:00,124,34.7,28.1,82.0,941.5,5.5
2026-08-19T12:00,125,34.0,27.2,82.0,942.4,4.5
2026-08-19T13:00,126,38.8,26.6,86.0,942.5,1.7
2026-08-19T14:00,121,45.4,26.1,88.0,943.0,0.9
2026-08-19T15:00,119,43.4,25.9,89.0,943.5,0.8
2026-08-19T16:00,117,41.7,25.6,90.0,944.1,0.9
2026-08-19T17:00,115,42.7,25.4,91.0,944.4,1.7
2026-08-19T18:00,113,44.2,24.7,93.0,944.2,3.0
2026-08-19T19:00,111,41.0,24.2,94.0,944.6,1.4
2026-08-19T20:00,109,34.5,24.1,96.0,944.6,2.4
2026-08-19T21:00,107,27.4,23.9,96.0,944.3,2.6
2026-08-19T22:00,104,17.5,23.8,96.0,943.9,2.9
2026-08-19T23:00,108,19.4,23.6,95.0,943.8,2.9
2026-08-20T01:00,102,25.2,23.4,96.0,944.2,3.1
2026-08-20T02:00,101,20.5,23.4,94.0,944.8,3.0
